name,p,view,step,sequences,eligible,unique,displaced
p23_s118_cross,23,profile,57,1,1,1,0
p23_s118_cross,23,profile,58,1,1,1,0
p23_s118_cross,23,profile,59,1,1,1,0
p23_s119_cross,23,point,0,23,23,23,23
p23_s119_cross,23,point,1,23,23,23,23
p23_s119_cross,23,point,2,23,23,23,23
p23_s119_cross,23,point,3,23,23,23,23
p23_s119_cross,23,point,4,23,23,23,23
p23_s119_cross,23,point,5,23,23,23,23
p23_s119_cross,23,point,6,23,23,23,23
p23_s119_cross,23,point,7,23,23,23,23
p23_s119_cross,23,point,8,23,23,23,21
p23_s119_cross,23,point,9,23,23,23,0
p23_s119_cross,23,point,10,23,23,23,0
p23_s119_cross,23,point,11,23,23,23,0
p23_s119_cross,23,point,12,23,23,23,0
p23_s119_cross,23,point,13,23,23,23,0
p23_s119_cross,23,point,14,23,23,23,0
p23_s119_cross,23,point,15,23,23,23,0
p23_s119_cross,23,point,16,23,23,23,0
p23_s119_cross,23,point,17,23,23,23,0
p23_s119_cross,23,point,18,23,23,23,0
p23_s119_cross,23,point,19,23,23,23,0
p23_s119_cross,23,point,20,23,23,23,0
p23_s119_cross,23,point,21,23,23,23,0
p23_s119_cross,23,point,22,23,23,23,0
p23_s119_cross,23,point,23,23,23,23,0
p23_s119_cross,23,point,24,23,23,23,0
p23_s119_cross,23,point,25,23,23,23,0
p23_s119_cross,23,point,26,23,23,23,0
p23_s119_cross,23,point,27,23,23,23,0
p23_s119_cross,23,point,28,23,23,23,0
p23_s119_cross,23,point,29,23,23,23,0
p23_s119_cross,23,point,30,23,23,23,0
p23_s119_cross,23,point,31,23,23,23,0
p23_s119_cross,23,point,32,23,23,23,0
p23_s119_cross,23,point,33,23,23,23,0
p23_s119_cross,23,point,34,23,23,23,0
p23_s119_cross,23,point,35,23,23,23,0
p23_s119_cross,23,point,36,23,23,23,0
p23_s119_cross,23,point,37,23,23,23,0
p23_s119_cross,23,point,38,23,23,23,0
p23_s119_cross,23,point,39,23,23,23,0
p23_s119_cross,23,point,40,23,23,23,0
p23_s119_cross,23,point,41,23,23,23,0
p23_s119_cross,23,point,42,23,23,23,0
p23_s119_cross,23,point,43,23,23,23,0
p23_s119_cross,23,point,44,23,23,23,0
p23_s119_cross,23,point,45,23,23,23,0
p23_s119_cross,23,point,46,23,23,23,0
p23_s119_cross,23,point,47,23,23,23,0
p23_s119_cross,23,point,48,23,23,23,0
p23_s119_cross,23,point,49,23,23,23,0
p23_s119_cross,23,point,50,23,23,23,0
p23_s119_cross,23,point,51,23,23,23,0
p23_s119_cross,23,point,52,23,23,23,0
p23_s119_cross,23,point,53,23,23,23,0
p23_s119_cross,23,point,54,23,23,23,0
p23_s119_cross,23,point,55,23,23,23,0
p23_s119_cross,23,point,56,23,23,23,0
p23_s119_cross,23,point,57,23,23,23,0
p23_s119_cross,23,point,58,23,23,23,0
p23_s119_cross,23,point,59,23,23,23,0
p23_s119_cross,23,profile,0,1,1,1,1
p23_s119_cross,23,profile,1,1,1,1,1
p23_s119_cross,23,profile,2,1,1,1,1
p23_s119_cross,23,profile,3,1,1,1,1
p23_s119_cross,23,profile,4,1,1,1,1
p23_s119_cross,23,profile,5,1,1,1,1
p23_s119_cross,23,profile,6,1,1,1,1
p23_s119_cross,23,profile,7,1,1,1,1
p23_s119_cross,23,profile,8,1,1,1,1
p23_s119_cross,23,profile,9,1,1,1,0
p23_s119_cross,23,profile,10,1,1,1,0
p23_s119_cross,23,profile,11,1,1,1,0
p23_s119_cross,23,profile,12,1,1,1,0
p23_s119_cross,23,profile,13,1,1,1,0
p23_s119_cross,23,profile,14,1,1,1,0
p23_s119_cross,23,profile,15,1,1,1,0
p23_s119_cross,23,profile,16,1,1,1,0
p23_s119_cross,23,profile,17,1,1,1,0
p23_s119_cross,23,profile,18,1,1,1,0
p23_s119_cross,23,profile,19,1,1,1,0
p23_s119_cross,23,profile,20,1,1,1,0
p23_s119_cross,23,profile,21,1,1,1,0
p23_s119_cross,23,profile,22,1,1,1,0
p23_s119_cross,23,profile,23,1,1,1,0
p23_s119_cross,23,profile,24,1,1,1,0
p23_s119_cross,23,profile,25,1,1,1,0
p23_s119_cross,23,profile,26,1,1,1,0
p23_s119_cross,23,profile,27,1,1,1,0
p23_s119_cross,23,profile,28,1,1,1,0
p23_s119_cross,23,profile,29,1,1,1,0
p23_s119_cross,23,profile,30,1,1,1,0
p23_s119_cross,23,profile,31,1,1,1,0
p23_s119_cross,23,profile,32,1,1,1,0
p23_s119_cross,23,profile,33,1,1,1,0
p23_s119_cross,23,profile,34,1,1,1,0
p23_s119_cross,23,profile,35,1,1,1,0
p23_s119_cross,23,profile,36,1,1,1,0
p23_s119_cross,23,profile,37,1,1,1,0
p23_s119_cross,23,profile,38,1,1,1,0
p23_s119_cross,23,profile,39,1,1,1,0
p23_s119_cross,23,profile,40,1,1,1,0
p23_s119_cross,23,profile,41,1,1,1,0
p23_s119_cross,23,profile,42,1,1,1,0
p23_s119_cross,23,profile,43,1,1,1,0
p23_s119_cross,23,profile,44,1,1,1,0
p23_s119_cross,23,profile,45,1,1,1,0
p23_s119_cross,23,profile,46,1,1,1,0
p23_s119_cross,23,profile,47,1,1,1,0
p23_s119_cross,23,profile,48,1,1,1,0
p23_s119_cross,23,profile,49,1,1,1,0
p23_s119_cross,23,profile,50,1,1,1,0
p23_s119_cross,23,profile,51,1,1,1,0
p23_s119_cross,23,profile,52,1,1,1,0
p23_s119_cross,23,profile,53,1,1,1,0
p23_s119_cross,23,profile,54,1,1,1,0
p23_s119_cross,23,profile,55,1,1,1,0
p23_s119_cross,23,profile,56,1,1,1,0
p23_s119_cross,23,profile,57,1,1,1,0
p23_s119_cross,23,profile,58,1,1,1,0
p23_s119_cross,23,profile,59,1,1,1,0
p23_s120_cross,23,point,0,23,23,23,23
p23_s120_cross,23,point,1,23,23,23,23
p23_s120_cross,23,point,2,23,23,23,23
p23_s120_cross,23,point,3,23,23,23,23
p23_s120_cross,23,point,4,23,23,23,23
p23_s120_cross,23,point,5,23,23,23,23
p23_s120_cross,23,point,6,23,23,23,23
p23_s120_cross,23,point,7,23,23,23,23
p23_s120_cross,23,point,8,23,23,23,0
p23_s120_cross,23,point,9,23,23,23,0
p23_s120_cross,23,point,10,23,23,23,0
p23_s120_cross,23,point,11,23,23,23,0
p23_s120_cross,23,point,12,23,23,23,0
p23_s120_cross,23,point,13,23,23,23,0
p23_s120_cross,23,point,14,23,23,23,0
p23_s120_cross,23,point,15,23,23,23,0
p23_s120_cross,23,point,16,23,23,23,0
p23_s120_cross,23,point,17,23,23,23,0
p23_s120_cross,23,point,18,23,23,23,0
p23_s120_cross,23,point,19,23,23,23,0
p23_s120_cross,23,point,20,23,23,23,0
p23_s120_cross,23,point,21,23,23,23,0
p23_s120_cross,23,point,22,23,23,23,0
p23_s120_cross,23,point,23,23,23,23,0
p23_s120_cross,23,point,24,23,23,23,0
p23_s120_cross,23,point,25,23,23,23,0
p23_s120_cross,23,point,26,23,23,23,0
p23_s120_cross,23,point,27,23,23,23,0
p23_s120_cross,23,point,28,23,23,23,0
p23_s120_cross,23,point,29,23,23,23,0
p23_s120_cross,23,point,30,23,23,23,0
p23_s120_cross,23,point,31,23,23,23,0
p23_s120_cross,23,point,32,23,23,23,0
p23_s120_cross,23,point,33,23,23,23,0
p23_s120_cross,23,point,34,23,23,23,0
p23_s120_cross,23,point,35,23,23,23,0
p23_s120_cross,23,point,36,23,23,23,0
p23_s120_cross,23,point,37,23,23,23,0
p23_s120_cross,23,point,38,23,23,23,0
p23_s120_cross,23,point,39,23,23,23,0
p23_s120_cross,23,point,40,23,23,23,0
p23_s120_cross,23,point,41,23,23,23,0
p23_s120_cross,23,point,42,23,23,23,0
p23_s120_cross,23,point,43,23,23,23,0
p23_s120_cross,23,point,44,23,23,23,0
p23_s120_cross,23,point,45,23,23,23,0
p23_s120_cross,23,point,46,23,23,23,0
p23_s120_cross,23,point,47,23,23,23,0
p23_s120_cross,23,point,48,23,23,23,0
p23_s120_cross,23,point,49,23,23,23,0
p23_s120_cross,23,point,50,23,23,23,0
p23_s120_cross,23,point,51,23,23,23,0
p23_s120_cross,23,point,52,23,23,23,0
p23_s120_cross,23,point,53,23,23,23,0
p23_s120_cross,23,point,54,23,23,23,0
p23_s120_cross,23,point,55,23,23,23,0
p23_s120_cross,23,point,56,23,23,23,0
p23_s120_cross,23,point,57,23,23,23,0
p23_s120_cross,23,point,58,23,23,23,0
p23_s120_cross,23,point,59,23,23,23,0
p23_s120_cross,23,profile,0,1,1,1,1
p23_s120_cross,23,profile,1,1,1,1,1
p23_s120_cross,23,profile,2,1,1,1,1
p23_s120_cross,23,profile,3,1,1,1,1
p23_s120_cross,23,profile,4,1,1,1,1
p23_s120_cross,23,profile,5,1,1,1,1
p23_s120_cross,23,profile,6,1,1,1,1
p23_s120_cross,23,profile,7,1,1,1,1
p23_s120_cross,23,profile,8,1,1,1,0
p23_s120_cross,23,profile,9,1,1,1,0
p23_s120_cross,23,profile,10,1,1,1,0
p23_s120_cross,23,profile,11,1,1,1,0
p23_s120_cross,23,profile,12,1,1,1,0
p23_s120_cross,23,profile,13,1,1,1,0
p23_s120_cross,23,profile,14,1,1,1,0
p23_s120_cross,23,profile,15,1,1,1,0
p23_s120_cross,23,profile,16,1,1,1,0
p23_s120_cross,23,profile,17,1,1,1,0
p23_s120_cross,23,profile,18,1,1,1,0
p23_s120_cross,23,profile,19,1,1,1,0
p23_s120_cross,23,profile,20,1,1,1,0
p23_s120_cross,23,profile,21,1,1,1,0
p23_s120_cross,23,profile,22,1,1,1,0
p23_s120_cross,23,profile,23,1,1,1,0
p23_s120_cross,23,profile,24,1,1,1,0
p23_s120_cross,23,profile,25,1,1,1,0
p23_s120_cross,23,profile,26,1,1,1,0
p23_s120_cross,23,profile,27,1,1,1,0
p23_s120_cross,23,profile,28,1,1,1,0
p23_s120_cross,23,profile,29,1,1,1,0
p23_s120_cross,23,profile,30,1,1,1,0
p23_s120_cross,23,profile,31,1,1,1,0
p23_s120_cross,23,profile,32,1,1,1,0
p23_s120_cross,23,profile,33,1,1,1,0
p23_s120_cross,23,profile,34,1,1,1,0
p23_s120_cross,23,profile,35,1,1,1,0
p23_s120_cross,23,profile,36,1,1,1,0
p23_s120_cross,23,profile,37,1,1,1,0
p23_s120_cross,23,profile,38,1,1,1,0
p23_s120_cross,23,profile,39,1,1,1,0
p23_s120_cross,23,profile,40,1,1,1,0
p23_s120_cross,23,profile,41,1,1,1,0
p23_s120_cross,23,profile,42,1,1,1,0
p23_s120_cross,23,profile,43,1,1,1,0
p23_s120_cross,23,profile,44,1,1,1,0
p23_s120_cross,23,profile,45,1,1,1,0
p23_s120_cross,23,profile,46,1,1,1,0
p23_s120_cross,23,profile,47,1,1,1,0
p23_s120_cross,23,profile,48,1,1,1,0
p23_s120_cross,23,profile,49,1,1,1,0
p23_s120_cross,23,profile,50,1,1,1,0
p23_s120_cross,23,profile,51,1,1,1,0
p23_s120_cross,23,profile,52,1,1,1,0
p23_s120_cross,23,profile,53,1,1,1,0
p23_s120_cross,23,profile,54,1,1,1,0
p23_s120_cross,23,profile,55,1,1,1,0
p23_s120_cross,23,profile,56,1,1,1,0
p23_s120_cross,23,profile,57,1,1,1,0
p23_s120_cross,23,profile,58,1,1,1,0
p23_s120_cross,23,profile,59,1,1,1,0
p23_s121_cross,23,point,0,23,23,23,23
p23_s121_cross,23,point,1,23,23,23,23
p23_s121_cross,23,point,2,23,23,23,23
p23_s121_cross,23,point,3,23,23,23,23
p23_s121_cross,23,point,4,23,23,23,23
p23_s121_cross,23,point,5,23,23,23,23
p23_s121_cross,23,point,6,23,23,23,23
p23_s121_cross,23,point,7,23,23,23,22
p23_s121_cross,23,point,8,23,23,23,22
p23_s121_cross,23,point,9,23,23,23,5
p23_s121_cross,23,point,10,23,23,23,1
p23_s121_cross,23,point,11,23,23,23,0
p23_s121_cross,23,point,12,23,23,23,0
p23_s121_cross,23,point,13,23,23,23,0
p23_s121_cross,23,point,14,23,23,23,0
p23_s121_cross,23,point,15,23,23,23,0
p23_s121_cross,23,point,16,23,23,23,0
p23_s121_cross,23,point,17,23,23,23,0
p23_s121_cross,23,point,18,23,23,23,0
p23_s121_cross,23,point,19,23,23,23,0
p23_s121_cross,23,point,20,23,23,23,0
p23_s121_cross,23,point,21,23,23,23,0
p23_s121_cross,23,point,22,23,23,23,0
p23_s121_cross,23,point,23,23,23,23,0
p23_s121_cross,23,point,24,23,23,23,0
p23_s121_cross,23,point,25,23,23,23,0
p23_s121_cross,23,point,26,23,23,23,0
p23_s121_cross,23,point,27,23,23,23,0
p23_s121_cross,23,point,28,23,23,23,0
p23_s121_cross,23,point,29,23,23,23,0
p23_s121_cross,23,point,30,23,23,23,0
p23_s121_cross,23,point,31,23,23,23,0
p23_s121_cross,23,point,32,23,23,23,0
p23_s121_cross,23,point,33,23,23,23,0
p23_s121_cross,23,point,34,23,23,23,0
p23_s121_cross,23,point,35,23,23,23,0
p23_s121_cross,23,point,36,23,23,23,0
p23_s121_cross,23,point,37,23,23,23,0
p23_s121_cross,23,point,38,23,23,23,0
p23_s121_cross,23,point,39,23,23,23,0
p23_s121_cross,23,point,40,23,23,23,0
p23_s121_cross,23,point,41,23,23,23,0
p23_s121_cross,23,point,42,23,23,23,0
p23_s121_cross,23,point,43,23,23,23,0
p23_s121_cross,23,point,44,23,23,23,0
p23_s121_cross,23,point,45,23,23,23,0
p23_s121_cross,23,point,46,23,23,23,0
p23_s121_cross,23,point,47,23,23,23,0
p23_s121_cross,23,point,48,23,23,23,0
p23_s121_cross,23,point,49,23,23,23,0
p23_s121_cross,23,point,50,23,23,23,0
p23_s121_cross,23,point,51,23,23,23,0
p23_s121_cross,23,point,52,23,23,23,0
p23_s121_cross,23,point,53,23,23,23,0
p23_s121_cross,23,point,54,23,23,23,0
p23_s121_cross,23,point,55,23,23,23,0
p23_s121_cross,23,point,56,23,23,23,0
p23_s121_cross,23,point,57,23,23,23,0
p23_s121_cross,23,point,58,23,23,23,0
p23_s121_cross,23,point,59,23,23,23,0
p23_s121_cross,23,profile,0,1,1,1,1
p23_s121_cross,23,profile,1,1,1,1,1
p23_s121_cross,23,profile,2,1,1,1,1
p23_s121_cross,23,profile,3,1,1,1,1
p23_s121_cross,23,profile,4,1,1,1,1
p23_s121_cross,23,profile,5,1,1,1,1
p23_s121_cross,23,profile,6,1,1,1,1
p23_s121_cross,23,profile,7,1,1,1,1
p23_s121_cross,23,profile,8,1,1,1,1
p23_s121_cross,23,profile,9,1,1,1,0
p23_s121_cross,23,profile,10,1,1,1,0
p23_s121_cross,23,profile,11,1,1,1,0
p23_s121_cross,23,profile,12,1,1,1,0
p23_s121_cross,23,profile,13,1,1,1,0
p23_s121_cross,23,profile,14,1,1,1,0
p23_s121_cross,23,profile,15,1,1,1,0
p23_s121_cross,23,profile,16,1,1,1,0
p23_s121_cross,23,profile,17,1,1,1,0
p23_s121_cross,23,profile,18,1,1,1,0
p23_s121_cross,23,profile,19,1,1,1,0
p23_s121_cross,23,profile,20,1,1,1,0
p23_s121_cross,23,profile,21,1,1,1,0
p23_s121_cross,23,profile,22,1,1,1,0
p23_s121_cross,23,profile,23,1,1,1,0
p23_s121_cross,23,profile,24,1,1,1,0
p23_s121_cross,23,profile,25,1,1,1,0
p23_s121_cross,23,profile,26,1,1,1,0
p23_s121_cross,23,profile,27,1,1,1,0
p23_s121_cross,23,profile,28,1,1,1,0
p23_s121_cross,23,profile,29,1,1,1,0
p23_s121_cross,23,profile,30,1,1,1,0
p23_s121_cross,23,profile,31,1,1,1,0
p23_s121_cross,23,profile,32,1,1,1,0
p23_s121_cross,23,profile,33,1,1,1,0
p23_s121_cross,23,profile,34,1,1,1,0
p23_s121_cross,23,profile,35,1,1,1,0
p23_s121_cross,23,profile,36,1,1,1,0
p23_s121_cross,23,profile,37,1,1,1,0
p23_s121_cross,23,profile,38,1,1,1,0
p23_s121_cross,23,profile,39,1,1,1,0
p23_s121_cross,23,profile,40,1,1,1,0
p23_s121_cross,23,profile,41,1,1,1,0
p23_s121_cross,23,profile,42,1,1,1,0
p23_s121_cross,23,profile,43,1,1,1,0
p23_s121_cross,23,profile,44,1,1,1,0
p23_s121_cross,23,profile,45,1,1,1,0
p23_s121_cross,23,profile,46,1,1,1,0
p23_s121_cross,23,profile,47,1,1,1,0
p23_s121_cross,23,profile,48,1,1,1,0
p23_s121_cross,23,profile,49,1,1,1,0
p23_s121_cross,23,profile,50,1,1,1,0
p23_s121_cross,23,profile,51,1,1,1,0
p23_s121_cross,23,profile,52,1,1,1,0
p23_s121_cross,23,profile,53,1,1,1,0
p23_s121_cross,23,profile,54,1,1,1,0
p23_s121_cross,23,profile,55,1,1,1,0
p23_s121_cross,23,profile,56,1,1,1,0
p23_s121_cross,23,profile,57,1,1,1,0
p23_s121_cross,23,profile,58,1,1,1,0
p23_s121_cross,23,profile,59,1,1,1,0
p23_s122_cross,23,point,0,23,23,23,23
p23_s122_cross,23,point,1,23,23,23,23
p23_s122_cross,23,point,2,23,23,23,23
p23_s122_cross,23,point,3,23,23,23,23
p23_s122_cross,23,point,4,23,23,23,23
p23_s122_cross,23,point,5,23,23,23,23
p23_s122_cross,23,point,6,23,23,23,23
p23_s122_cross,23,point,7,23,23,23,23
p23_s122_cross,23,point,8,23,23,23,0
p23_s122_cross,23,point,9,23,23,23,0
p23_s122_cross,23,point,10,23,23,23,0
p23_s122_cross,23,point,11,23,23,23,0
p23_s122_cross,23,point,12,23,23,23,0
p23_s122_cross,23,point,13,23,23,23,0
p23_s122_cross,23,point,14,23,23,23,0
p23_s122_cross,23,point,15,23,23,23,0
p23_s122_cross,23,point,16,23,23,23,0
p23_s122_cross,23,point,17,23,23,23,0
p23_s122_cross,23,point,18,23,23,23,0
p23_s122_cross,23,point,19,23,23,23,0
p23_s122_cross,23,point,20,23,23,23,0
p23_s122_cross,23,point,21,23,23,23,0
p23_s122_cross,23,point,22,23,23,23,0
p23_s122_cross,23,point,23,23,23,23,0
p23_s122_cross,23,point,24,23,23,23,0
p23_s122_cross,23,point,25,23,23,23,0
p23_s122_cross,23,point,26,23,23,23,0
p23_s122_cross,23,point,27,23,23,23,0
p23_s122_cross,23,point,28,23,23,23,0
p23_s122_cross,23,point,29,23,23,23,0
p23_s122_cross,23,point,30,23,23,23,0
p23_s122_cross,23,point,31,23,23,23,0
p23_s122_cross,23,point,32,23,23,23,0
p23_s122_cross,23,point,33,23,23,23,0
p23_s122_cross,23,point,34,23,23,23,0
p23_s122_cross,23,point,35,23,23,23,0
p23_s122_cross,23,point,36,23,23,23,0
p23_s122_cross,23,point,37,23,23,23,0
p23_s122_cross,23,point,38,23,23,23,0
p23_s122_cross,23,point,39,23,23,23,0
p23_s122_cross,23,point,40,23,23,23,0
p23_s122_cross,23,point,41,23,23,23,0
p23_s122_cross,23,point,42,23,23,23,0
p23_s122_cross,23,point,43,23,23,23,0
p23_s122_cross,23,point,44,23,23,23,0
p23_s122_cross,23,point,45,23,23,23,0
p23_s122_cross,23,point,46,23,23,23,0
p23_s122_cross,23,point,47,23,23,23,0
p23_s122_cross,23,point,48,23,23,23,0
p23_s122_cross,23,point,49,23,23,23,0
p23_s122_cross,23,point,50,23,23,23,0
p23_s122_cross,23,point,51,23,23,23,0
p23_s122_cross,23,point,52,23,23,23,0
p23_s122_cross,23,point,53,23,23,23,0
p23_s122_cross,23,point,54,23,23,23,0
p23_s122_cross,23,point,55,23,23,23,0
p23_s122_cross,23,point,56,23,23,23,0
p23_s122_cross,23,point,57,23,23,23,0
p23_s122_cross,23,point,58,23,23,23,0
p23_s122_cross,23,point,59,23,23,23,0
p23_s122_cross,23,profile,0,1,1,1,1
p23_s122_cross,23,profile,1,1,1,1,1
p23_s122_cross,23,profile,2,1,1,1,1
p23_s122_cross,23,profile,3,1,1,1,1
p23_s122_cross,23,profile,4,1,1,1,1
p23_s122_cross,23,profile,5,1,1,1,1
p23_s122_cross,23,profile,6,1,1,1,1
p23_s122_cross,23,profile,7,1,1,1,1
p23_s122_cross,23,profile,8,1,1,1,0
p23_s122_cross,23,profile,9,1,1,1,0
p23_s122_cross,23,profile,10,1,1,1,0
p23_s122_cross,23,profile,11,1,1,1,0
p23_s122_cross,23,profile,12,1,1,1,0
p23_s122_cross,23,profile,13,1,1,1,0
p23_s122_cross,23,profile,14,1,1,1,0
p23_s122_cross,23,profile,15,1,1,1,0
p23_s122_cross,23,profile,16,1,1,1,0
p23_s122_cross,23,profile,17,1,1,1,0
p23_s122_cross,23,profile,18,1,1,1,0
p23_s122_cross,23,profile,19,1,1,1,0
p23_s122_cross,23,profile,20,1,1,1,0
p23_s122_cross,23,profile,21,1,1,1,0
p23_s122_cross,23,profile,22,1,1,1,0
p23_s122_cross,23,profile,23,1,1,1,0
p23_s122_cross,23,profile,24,1,1,1,0
p23_s122_cross,23,profile,25,1,1,1,0
p23_s122_cross,23,profile,26,1,1,1,0
p23_s122_cross,23,profile,27,1,1,1,0
p23_s122_cross,23,profile,28,1,1,1,0
p23_s122_cross,23,profile,29,1,1,1,0
p23_s122_cross,23,profile,30,1,1,1,0
p23_s122_cross,23,profile,31,1,1,1,0
p23_s122_cross,23,profile,32,1,1,1,0
p23_s122_cross,23,profile,33,1,1,1,0
p23_s122_cross,23,profile,34,1,1,1,0
p23_s122_cross,23,profile,35,1,1,1,0
p23_s122_cross,23,profile,36,1,1,1,0
p23_s122_cross,23,profile,37,1,1,1,0
p23_s122_cross,23,profile,38,1,1,1,0
p23_s122_cross,23,profile,39,1,1,1,0
p23_s122_cross,23,profile,40,1,1,1,0
p23_s122_cross,23,profile,41,1,1,1,0
p23_s122_cross,23,profile,42,1,1,1,0
p23_s122_cross,23,profile,43,1,1,1,0
p23_s122_cross,23,profile,44,1,1,1,0
p23_s122_cross,23,profile,45,1,1,1,0
p23_s122_cross,23,profile,46,1,1,1,0
p23_s122_cross,23,profile,47,1,1,1,0
p23_s122_cross,23,profile,48,1,1,1,0
p23_s122_cross,23,profile,49,1,1,1,0
p23_s122_cross,23,profile,50,1,1,1,0
p23_s122_cross,23,profile,51,1,1,1,0
p23_s122_cross,23,profile,52,1,1,1,0
p23_s122_cross,23,profile,53,1,1,1,0
p23_s122_cross,23,profile,54,1,1,1,0
p23_s122_cross,23,profile,55,1,1,1,0
p23_s122_cross,23,profile,56,1,1,1,0
p23_s122_cross,23,profile,57,1,1,1,0
p23_s122_cross,23,profile,58,1,1,1,0
p23_s122_cross,23,profile,59,1,1,1,0
p23_s123_cross,23,point,0,23,23,23,23
p23_s123_cross,23,point,1,23,23,23,23
p23_s123_cross,23,point,2,23,23,23,23
p23_s123_cross,23,point,3,23,23,23,23
p23_s123_cross,23,point,4,23,23,23,23
p23_s123_cross,23,point,5,23,23,23,23
p23_s123_cross,23,point,6,23,23,23,19
p23_s123_cross,23,point,7,23,23,23,14
p23_s123_cross,23,point,8,23,23,23,14
p23_s123_cross,23,point,9,23,23,23,11
p23_s123_cross,23,point,10,23,23,23,2
p23_s123_cross,23,point,11,23,23,23,0
p23_s123_cross,23,point,12,23,23,23,0
p23_s123_cross,23,point,13,23,23,23,0
p23_s123_cross,23,point,14,23,23,23,0
p23_s123_cross,23,point,15,23,23,23,0
p23_s123_cross,23,point,16,23,23,23,0
p23_s123_cross,23,point,17,23,23,23,0
p23_s123_cross,23,point,18,23,23,23,0
p23_s123_cross,23,point,19,23,23,23,0
p23_s123_cross,23,point,20,23,23,23,0
p23_s123_cross,23,point,21,23,23,23,0
p23_s123_cross,23,point,22,23,23,23,0
p23_s123_cross,23,point,23,23,23,23,0
p23_s123_cross,23,point,24,23,23,23,0
p23_s123_cross,23,point,25,23,23,23,0
p23_s123_cross,23,point,26,23,23,23,0
p23_s123_cross,23,point,27,23,23,23,0
p23_s123_cross,23,point,28,23,23,23,0
p23_s123_cross,23,point,29,23,23,23,0
p23_s123_cross,23,point,30,23,23,23,0
p23_s123_cross,23,point,31,23,23,23,0
p23_s123_cross,23,point,32,23,23,23,0
p23_s123_cross,23,point,33,23,23,23,0
p23_s123_cross,23,point,34,23,23,23,0
p23_s123_cross,23,point,35,23,23,23,0
p23_s123_cross,23,point,36,23,23,23,0
p23_s123_cross,23,point,37,23,23,23,0
p23_s123_cross,23,point,38,23,23,23,0
p23_s123_cross,23,point,39,23,23,23,0
p23_s123_cross,23,point,40,23,23,23,0
p23_s123_cross,23,point,41,23,23,23,0
p23_s123_cross,23,point,42,23,23,23,0
p23_s123_cross,23,point,43,23,23,23,0
p23_s123_cross,23,point,44,23,23,23,0
p23_s123_cross,23,point,45,23,23,23,0
p23_s123_cross,23,point,46,23,23,23,0
p23_s123_cross,23,point,47,23,23,23,0
p23_s123_cross,23,point,48,23,23,23,0
p23_s123_cross,23,point,49,23,23,23,0
p23_s123_cross,23,point,50,23,23,23,0
p23_s123_cross,23,point,51,23,23,23,0
p23_s123_cross,23,point,52,23,23,23,0
p23_s123_cross,23,point,53,23,23,23,0
p23_s123_cross,23,point,54,23,23,23,0
p23_s123_cross,23,point,55,23,23,23,0
p23_s123_cross,23,point,56,23,23,23,0
p23_s123_cross,23,point,57,23,23,23,0
p23_s123_cross,23,point,58,23,23,23,0
p23_s123_cross,23,point,59,23,23,23,0
p23_s123_cross,23,profile,0,1,1,1,1
p23_s123_cross,23,profile,1,1,1,1,1
p23_s123_cross,23,profile,2,1,1,1,1
p23_s123_cross,23,profile,3,1,1,1,1
p23_s123_cross,23,profile,4,1,1,1,1
p23_s123_cross,23,profile,5,1,1,1,1
p23_s123_cross,23,profile,6,1,1,1,1
p23_s123_cross,23,profile,7,1,1,1,1
p23_s123_cross,23,profile,8,1,1,1,1
p23_s123_cross,23,profile,9,1,1,1,1
p23_s123_cross,23,profile,10,1,1,1,0
p23_s123_cross,23,profile,11,1,1,1,0
p23_s123_cross,23,profile,12,1,1,1,0
p23_s123_cross,23,profile,13,1,1,1,0
p23_s123_cross,23,profile,14,1,1,1,0
p23_s123_cross,23,profile,15,1,1,1,0
p23_s123_cross,23,profile,16,1,1,1,0
p23_s123_cross,23,profile,17,1,1,1,0
p23_s123_cross,23,profile,18,1,1,1,0
p23_s123_cross,23,profile,19,1,1,1,0
p23_s123_cross,23,profile,20,1,1,1,0
p23_s123_cross,23,profile,21,1,1,1,0
p23_s123_cross,23,profile,22,1,1,1,0
p23_s123_cross,23,profile,23,1,1,1,0
p23_s123_cross,23,profile,24,1,1,1,0
p23_s123_cross,23,profile,25,1,1,1,0
p23_s123_cross,23,profile,26,1,1,1,0
p23_s123_cross,23,profile,27,1,1,1,0
p23_s123_cross,23,profile,28,1,1,1,0
p23_s123_cross,23,profile,29,1,1,1,0
p23_s123_cross,23,profile,30,1,1,1,0
p23_s123_cross,23,profile,31,1,1,1,0
p23_s123_cross,23,profile,32,1,1,1,0
p23_s123_cross,23,profile,33,1,1,1,0
p23_s123_cross,23,profile,34,1,1,1,0
p23_s123_cross,23,profile,35,1,1,1,0
p23_s123_cross,23,profile,36,1,1,1,0
p23_s123_cross,23,profile,37,1,1,1,0
p23_s123_cross,23,profile,38,1,1,1,0
p23_s123_cross,23,profile,39,1,1,1,0
p23_s123_cross,23,profile,40,1,1,1,0
p23_s123_cross,23,profile,41,1,1,1,0
p23_s123_cross,23,profile,42,1,1,1,0
p23_s123_cross,23,profile,43,1,1,1,0
p23_s123_cross,23,profile,44,1,1,1,0
p23_s123_cross,23,profile,45,1,1,1,0
p23_s123_cross,23,profile,46,1,1,1,0
p23_s123_cross,23,profile,47,1,1,1,0
p23_s123_cross,23,profile,48,1,1,1,0
p23_s123_cross,23,profile,49,1,1,1,0
p23_s123_cross,23,profile,50,1,1,1,0
